 Sport  Proto State        Dur     SrcBytes     DstBytes sTtl dTtl    SrcLoss    DstLoss  SrcLoad  SrcPkts  DstPkts SrcWin DstWin   SrcTCPBase   DstTCPBase   sMeanPktSz   dMeanPktSz    SrcJitter    DstJitter          StartTime           LastTime      SIntPkt      DIntPkt       TcpRtt       SynAck       AckDat Label 
          arp   INT   4.101345          300            0                    0          0 468.139*        5        0                                            60.000000     0.000000                              18:44:04.967735    18:44:09.069080                               0.000000     0.000000     0.000000
          arp   INT   4.090825          300            0                    0          0 469.342*        5        0                                            60.000000     0.000000                              18:44:10.084863    18:44:14.175688                               0.000000     0.000000     0.000000
          arp   INT   4.094578          300            0                    0          0 468.912*        5        0                                            60.000000     0.000000                              18:44:15.197944    18:44:19.292522                               0.000000     0.000000     0.000000
          arp   INT   4.094819          300            0                    0          0 468.885*        5        0                                            60.000000     0.000000                              18:44:20.316040    18:44:24.410859                               0.000000     0.000000     0.000000
          arp   INT   3.070674          240            0                    0          0 468.952*        4        0                                            60.000000     0.000000                              18:44:25.433117    18:44:28.503791                               0.000000     0.000000     0.000000
          arp   INT   4.093498          300            0                    0          0 469.036*        5        0                                            60.000000     0.000000                              18:45:36.086285    18:45:40.179783                               0.000000     0.000000     0.000000
          arp   INT   4.090054          300            0                    0          0 469.431*        5        0                                            60.000000     0.000000                              18:45:41.207000    18:45:45.297054                               0.000000     0.000000     0.000000
          arp   INT   4.113753          300            0                    0          0 466.727*        5        0                                            60.000000     0.000000                              18:45:46.333065    18:45:50.446818                               0.000000     0.000000     0.000000
          arp   INT   4.092192          300            0                    0          0 469.186*        5        0                                            60.000000     0.000000                              18:45:51.471602    18:45:55.563794                               0.000000     0.000000     0.000000
          arp   INT   4.083747          300            0                    0          0 470.156*        5        0                                            60.000000     0.000000                              18:45:56.598813    18:46:00.682560                               0.000000     0.000000     0.000000
          arp   INT   4.094370          300            0                    0          0 468.936*        5        0                                            60.000000     0.000000                              18:46:01.704915    18:46:05.799285                               0.000000     0.000000     0.000000
          arp   INT   4.094223          300            0                    0          0 468.953*        5        0                                            60.000000     0.000000                              18:47:13.381427    18:47:17.475650                               0.000000     0.000000     0.000000
          arp   INT   4.125615          300            0                    0          0 465.385*        5        0                                            60.000000     0.000000                              18:47:18.499053    18:47:22.624668                               0.000000     0.000000     0.000000
          arp   INT   4.091866          300            0                    0          0 469.223*        5        0                                            60.000000     0.000000                              18:47:23.651812    18:47:27.743678                               0.000000     0.000000     0.000000
          arp   INT   4.097118          300            0                    0          0 468.622*        5        0                                            60.000000     0.000000                              18:47:28.765816    18:47:32.862934                               0.000000     0.000000     0.000000
63759     udp   INT   3.064615          872            0    1               0          0 1707.22*        4        0                                           218.000000     0.000000                              18:47:30.973306    18:47:34.037921                               0.000000     0.000000     0.000000
          arp   INT   4.093230          300            0                    0          0 469.067*        5        0                                            60.000000     0.000000                              18:47:33.883292    18:47:37.976522                               0.000000     0.000000     0.000000
          arp   INT   3.070510          240            0                    0          0 468.977*        4        0                                            60.000000     0.000000                              18:47:39.000872    18:47:42.071382                               0.000000     0.000000     0.000000
          arp   INT   4.093700          300            0                    0          0 469.013*        5        0                                            60.000000     0.000000                              18:48:49.845444    18:48:53.939144                               0.000000     0.000000     0.000000
          arp   INT   4.093750          300            0                    0          0 469.007*        5        0                                            60.000000     0.000000                              18:48:54.962321    18:48:59.056071                               0.000000     0.000000     0.000000
          arp   INT   4.092912          300            0                    0          0 469.103*        5        0                                            60.000000     0.000000                              18:49:00.080843    18:49:04.173755                               0.000000     0.000000     0.000000
          arp   INT   4.090005          300            0                    0          0 469.437*        5        0                                            60.000000     0.000000                              18:49:05.201283    18:49:09.291288                               0.000000     0.000000     0.000000
          arp   INT   4.080072          300            0                    0          0 470.579*        5        0                                            60.000000     0.000000                              18:49:10.361241    18:49:14.441313                               0.000000     0.000000     0.000000
61189     udp   INT   2.993474          358            0    4               0          0 478.373*        2        0                                           179.000000     0.000000                              18:49:11.553903    18:49:14.547377                               0.000000     0.000000     0.000000
          arp   INT   3.070409          240            0                    0          0 468.992*        4        0                                            60.000000     0.000000                              18:49:15.464450    18:49:18.534859                               0.000000     0.000000     0.000000
61189     udp   REQ   0.000000          179            0    4               0          0 0.000000        1        0                                           179.000000     0.000000                              18:49:17.550957    18:49:17.550957                               0.000000     0.000000     0.000000
          arp   INT   4.115858          300            0                    0          0 466.488*        5        0                                            60.000000     0.000000                              18:50:26.277447    18:50:30.393305                               0.000000     0.000000     0.000000
          arp   INT   4.093540          300            0                    0          0 469.031*        5        0                                            60.000000     0.000000                              18:50:31.394385    18:50:35.487925                               0.000000     0.000000     0.000000
          arp   INT   4.098740          300            0                    0          0 468.436*        5        0                                            60.000000     0.000000                              18:50:36.511742    18:50:40.610482                               0.000000     0.000000     0.000000
          arp   INT   4.094412          300            0                    0          0 468.931*        5        0                                            60.000000     0.000000                              18:50:41.628757    18:50:45.723169                               0.000000     0.000000     0.000000
          arp   INT   4.093449          300            0                    0          0 469.042*        5        0                                            60.000000     0.000000                              18:50:46.747499    18:50:50.840948                               0.000000     0.000000     0.000000
          arp   INT   3.162683          240            0                    0          0 455.309*        4        0                                            60.000000     0.000000                              18:50:51.867810    18:50:55.030493                               0.000000     0.000000     0.000000
mdns      udp   INT   1.006990          164            0    1               0          0 651.446*        2        0                                            82.000000     0.000000                              18:50:54.596559    18:50:55.603549                               0.000000     0.000000     0.000000
51385     udp   INT   3.039908          872            0    1               0          0 1721.10*        4        0                                           218.000000     0.000000                              18:55:32.264416    18:55:35.304324                               0.000000     0.000000     0.000000
          arp   INT   4.125806          300            0                    0          0 465.363*        5        0                                            60.000000     0.000000                              18:55:32.620071    18:55:36.745877                               0.000000     0.000000     0.000000
          arp   INT   4.093746          300            0                    0          0 469.008*        5        0                                            60.000000     0.000000                              18:55:37.769521    18:55:41.863267                               0.000000     0.000000     0.000000
          arp   INT   4.093239          300            0                    0          0 469.066*        5        0                                            60.000000     0.000000                              18:55:42.886741    18:55:46.979980                               0.000000     0.000000     0.000000
          arp   INT   4.094384          300            0                    0          0 468.934*        5        0                                            60.000000     0.000000                              18:55:48.003659    18:55:52.098043                               0.000000     0.000000     0.000000
          arp   INT   4.094008          300            0                    0          0 468.978*        5        0                                            60.000000     0.000000                              18:55:53.121093    18:55:57.215101                               0.000000     0.000000     0.000000
          arp   INT   3.070914          240            0                    0          0 468.915*        4        0                                            60.000000     0.000000                              18:55:58.238461    18:56:01.309375                               0.000000     0.000000     0.000000
60357     udp   INT   3.046114          872            0    1               0          0 1717.59*        4        0                                           218.000000     0.000000                              00:25:07.566723    00:25:10.612837                               0.000000     0.000000     0.000000
60226     udp   INT   2.020348          654            0    1               0          0 1726.43*        3        0                                           218.000000     0.000000                              13:41:19.185763    13:41:21.206111                               0.000000     0.000000     0.000000
